07-6932 445719000290911Facture 07-6932 CNAME Alsace                                                00000000000000045.78                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6932 CNAME Alsace                            0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8097                          290911 07;ESTELLE                                                                                                       07-6932                       
07-6933 411086690290911Avoir 07-6933 THANH Nia                                                00000000000025132.88                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Avoir 07-6933 THANH Nia                            1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8098                          290911 07;ESTELLE                                                                                                       07-6933                       
07-6933 704013000290911Avoir 07-6933 THANH Nia                            00000000000021014.11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Avoir 07-6933 THANH Nia                            0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8098                          290911 07;ESTELLE                                                                                                       07-6933                       
07-6933 445719000290911Avoir 07-6933 THANH Nia                            00000000000004118.77                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Avoir 07-6933 THANH Nia                            0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8098                          290911 07;ESTELLE                                                                                                       07-6933                       
07-6934 411086690290911Facture 07-6934 THANH Nia                          00000000000024351.16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6934 THANH Nia                          1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8099                          290911 07;ESTELLE                                                                                                       07-6934                       
07-6934 709000001290911Facture 07-6934 THANH Nia                          00000000000001071.60                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6934 THANH Nia                          0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8099                          290911 07;ESTELLE                                                                                                       07-6934                       
07-6934 704012000290911Facture 07-6934 THANH Nia                                              00000000000003150.60                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6934 THANH Nia                          0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8099                          290911 07;ESTELLE                                                                                                       07-6934                       
07-6934 704014000290911Facture 07-6934 THANH Nia                                              00000000000018044.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6934 THANH Nia                          0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8099                          290911 07;ESTELLE                                                                                                       07-6934                       
07-6934 704013000290911Facture 07-6934 THANH Nia                                              00000000000000237.50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6934 THANH Nia                          0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8099                          290911 07;ESTELLE                                                                                                       07-6934                       
07-6934 445719000290911Facture 07-6934 THANH Nia                                              00000000000003990.66                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6934 THANH Nia                          0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8099                          290911 07;ESTELLE                                                                                                       07-6934                       
07-6935 411006480290911Avoir 07-6935 SFR                                                  00000000000005512.84                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Avoir 07-6935 SFR                              1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8100                          290911 07;ESTELLE                                                                                                       07-6935                       
07-6935 704013000290911Avoir 07-6935 SFR                              00000000000004609.40                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Avoir 07-6935 SFR                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8100                          290911 07;ESTELLE                                                                                                       07-6935                       
07-6935 445719000290911Avoir 07-6935 SFR                              00000000000000903.44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Avoir 07-6935 SFR                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8100                          290911 07;ESTELLE                                                                                                       07-6935                       
07-6936 411006130290911Facture 07-6936 SFR                            00000000000005512.84                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6936 SFR                            1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8101                          290911 07;ESTELLE                                                                                                       07-6936                       
07-6936 709401300290911Facture 07-6936 SFR                            00000000000000242.60                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6936 SFR                            0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8101                          290911 07;ESTELLE                                                                                                       07-6936                       
07-6936 704013000290911Facture 07-6936 SFR                                                00000000000002260.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6936 SFR                            0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8101                          290911 07;ESTELLE                                                                                                       07-6936                       
07-6936 704000000290911Facture 07-6936 SFR                                                00000000000000190.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6936 SFR                            0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8101                          290911 07;ESTELLE                                                                                                       07-6936                       
07-6936 704015000290911Facture 07-6936 SFR                                                00000000000002402.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6936 SFR                            0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8101                          290911 07;ESTELLE                                                                                                       07-6936                       
07-6936 445719000290911Facture 07-6936 SFR                                                00000000000000903.44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6936 SFR                            0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8101                          290911 07;ESTELLE                                                                                                       07-6936                       
07-6937 411045490290911Facture 07-6937 KRISTCH et Mlle VANDJUST                   00000000000000113.62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6937 KRISTCH et Mlle VANDJUST                   1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8102                          290911 07;ESTELLE                                                                                                       07-6937                       
07-6937 704015000290911Facture 07-6937 KRISTCH et Mlle VANDJUST                                       00000000000000095.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6937 KRISTCH et Mlle VANDJUST                   0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8102                          290911 07;ESTELLE                                                                                                       07-6937                       
07-6937 445719000290911Facture 07-6937 KRISTCH et Mlle VANDJUST                                       00000000000000018.62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6937 KRISTCH et Mlle VANDJUST                   0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8102                          290911 07;ESTELLE                                                                                                       07-6937                       
07-6938 411025990290911Facture 07-6938 HIENTZ SOPHIE                              00000000000000460.46                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6938 HIENTZ SOPHIE                              1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8103                          290911 07;ESTELLE                                                                                                       07-6938                       
07-6938 704014000290911Facture 07-6938 HIENTZ SOPHIE                                                  00000000000000385.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6938 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8103                          290911 07;ESTELLE                                                                                                       07-6938                       
07-6938 445719000290911Facture 07-6938 HIENTZ SOPHIE                                                  00000000000000075.46                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6938 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8103                          290911 07;ESTELLE                                                                                                       07-6938                       
07-6939 411025990290911Facture 07-6939 HIENTZ SOPHIE                              00000000000000963.20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6939 HIENTZ SOPHIE                              1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8104                          290911 07;ESTELLE                                                                                                       07-6939                       
07-6939 704014000290911Facture 07-6939 HIENTZ SOPHIE                                                  00000000000000767.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6939 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8104                          290911 07;ESTELLE                                                                                                       07-6939                       
07-6939 704000000290911Facture 07-6939 HIENTZ SOPHIE                                                  00000000000000038.35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6939 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8104                          290911 07;ESTELLE                                                                                                       07-6939                       
07-6939 445719000290911Facture 07-6939 HIENTZ SOPHIE                                                  00000000000000157.85                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6939 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8104                          290911 07;ESTELLE                                                                                                       07-6939                       
07-6940 411025990290911Facture 07-6940 HIENTZ SOPHIE                              00000000000000541.27                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6940 HIENTZ SOPHIE                              1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8105                          290911 07;ESTELLE                                                                                                       07-6940                       
07-6940 704014000290911Facture 07-6940 HIENTZ SOPHIE                                                  00000000000000431.02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6940 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8105                          290911 07;ESTELLE                                                                                                       07-6940                       
07-6940 704000000290911Facture 07-6940 HIENTZ SOPHIE                                                  00000000000000021.55                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6940 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8105                          290911 07;ESTELLE                                                                                                       07-6940                       
07-6940 445719000290911Facture 07-6940 HIENTZ SOPHIE                                                  00000000000000088.70                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6940 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8105                          290911 07;ESTELLE                                                                                                       07-6940                       
07-6941 411025990290911Facture 07-6941 HIENTZ SOPHIE                              00000000000001455.32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        E       1                   Facture 07-6941 HIENTZ SOPHIE                              1                  1                               BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8106                          290911 07;ESTELLE                                                                                                       07-6941                       
07-6941 704014000290911Facture 07-6941 HIENTZ SOPHIE                                                  00000000000001119.00                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6941 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8106                          290911 07;ESTELLE                                                                                                       07-6941                       
07-6941 704000000290911Facture 07-6941 HIENTZ SOPHIE                                                  00000000000000097.82                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    E       1                   Facture 07-6941 HIENTZ SOPHIE                              0                                                  BTGEVO                                                      KLEINMAN                                                    FACCLI                                                      8106                          290911 07;ESTELLE                                                                                                       07-6941                       
